Position,Artist,Song Title,Year,Lyrics
35,Joe Cocker,With a Little Help From My Friends,1968,"What would you do if I sang out of tune,
Would you stand up and walk out on me?
Lend me your ears and I'll sing you a song
And I'll try not to sing out of key.
Oh, I get by with a little help from my friends
Mm, I get high with a little help from my friends
Mm, gonna try with a little help from my friends
What do I do when my love is away
(Does it worry you to be alone?)
How do I feel by the end of the day,
(Are you sad because you're on your own?)
No, I get by with a little help from my friends
Mm, I get high with a little help from my friends
Mm, gonna try with a little help from my friends
Do you need anybody
I need somebody to love
Could it be anybody
I want somebody to love
Would you believe in a love at first sight
Yes, I'm certain that it happens all the time
What do you see when you turn out the light
I can't tell you but I know it's mine,
Oh, I get by with a little help from my friends
Mm, I get high with a little help from my friends
Mm, gonna try with a little help from my friends
Do you need anybody
I just need someone to love
Could it be anybody
I want somebody to love.
Oh, I get by with a little help from my friends
With a little help from my friends"
36,Donovan,Hurdy Gurdy Man,1968,"Thrown like a star in my vast sleep
I opened my eyes to take a peek
To find that I was by the sea
Gazing with tranquility

'Twas then when the Hurdy Gurdy Man
Came singing songs of love
Then when the Hurdy Gurdy Man
Came singing songs of love

""Hurdy gurdy, hurdy gurdy, hurdy gurdy gurdy"" he sang
""Hurdy gurdy, hurdy gurdy, hurdy gurdy gurdy"" he sang
""Hurdy gurdy, hurdy gurdy, hurdy gurdy gurdy"" he sang

Histories of ages past
Unenlightened shadows cast
Down through all eternity
The crying of humanity

'Tis then when the Hurdy Gurdy Man
Comes singing songs of love
Then when the Hurdy Gurdy Man
Comes singing songs of love

""Hurdy gurdy, hurdy gurdy, hurdy gurdy gurdy"" he sang
""Hurdy gurdy, hurdy gurdy, hurdy gurdy, hurdy gurdy, hurdy gurd
Hurdy gurdy, hurdy gurdy, hurdy gurdy gurdy"" he sang

""Hurdy gurdy, hurdy gurdy, hurdy gurdy gurdy"" he sang
Here comes the Roly Poly Man
He's singing songs of love
""Roly poly, roly poly, holy poly poly"" he sang
""Hurdy gurdy, hurdy gurdy, hurdy gurdy gurdy"" he sang
""Hurdy gurdy, hurdy gurdy, hurdy gurdy gurdy"" he sang"
37,Richard Harris,MacArthur Park,1968,"Spring was never waiting for us, girl
It ran one step ahead
As we followed in the dance
Between the parted pages and were pressed
In love's hot, fevered iron
Like a striped pair of pants

MacArthur's Park is melting in the dark
All the sweet green icing flowing down
Someone left the cake out in the rain
I don't think that I can take it
'Cause it took so long to bake it
And I'll never have that recipe again
Oh, no

I recall the yellow cotton dress
Foaming like a wave
On the ground around your knees
The birds, like tender babies in your hands
And the old men playing checkers
By the trees

MacArthur's Park is melting in the dark
All the sweet green icing flowing down
Someone left the cake out in the rain
I don't think that I can take it
'Cause it took so long to bake it
And I'll never have the recipe again
Oh, no

There will be another song for me
For I will sing it
There will be another dream for me
Someone will bring it
I will drink the wine while it is warm
And never let you catch me looking at the sun
And after all the loves of my life
After all the loves of my life
You'll still be the one

I will take my life into my hands
And I will use it
I will win the worship in their eyes
And I will lose it
I will have the things that I desire
And my passion flow like rivers through the sky
And after all the loves of my life
Oh, after all the loves of my life
I'll be thinking of you
And wondering why

MacArthur's Park is melting in the dark
All the sweet green icing flowing down
Someone left the cake out in the rain
I don't think that I can take it
'Cause it took so long to bake it
And I'll never have that recipe again
Oh, no
Oh, no

No, no
Oh, no"
38,The Doors,"Hello, I Love You, Won't You Tell Me Your Name?",1968,"Exception occurred 
HTTP Error 404: Not Found"
39,Steppenwolf,Magic Carpet Ride,1968,"I like to dream
Yes, yes, right between my sound machine
On a cloud of sound I drift in the night
Any place it goes is right
Goes far, flies near to the stars away from here

Well, you don't know what we can find
Why don't you come with me little girl
On a magic carpet ride
You don't know what we can see
Why don't you tell your dreams to me?
Fantasy will set you free
Close your eyes girl look inside girl
Let the sound take you away

Last night I held Aladdin's lamp
And so I wished that I could stay
Before the thing could answer me
Well, someone came and took the lamp away
I looked around a lousy candle's all I found

Well, you don't know what we can find
Why don't you come with me little girl?
On a magic carpet ride
Well, you don't know what we can see
Why don't you tell your dreams to me?
Fantasy will set you free
Close your eyes girl look inside girl
Let the sound take you away

Close

Uhh, you don't know what we can find
Why don't you come with me little girl?
On a magic carpet ride
Well, you don't know what we can see
Why don't you tell your dreams to me?
Fantasy will set you free"
40,The Young Rascals,People Got to Be Free,1968,"All the world over, so easy to see
People everywhere just wanna be free
Listen, please listen, that's the way it should be
Peace in the valley, people got to be free
You should see, what a lovely, lovely world this would be
If everyone learned to live together
It seems to me such an easy, easy thing this would be
Why can't you and me learn to love one another
All the world over, so easy to see
People everywhere just wanna be free
I can't understand it, so simple to me
People everywhere just got to be free
Ah, ah, yeah . . . ah, ah, yeah
If there's a man who is down and needs a helping hand
All it takes is you to understand and to see him through
Seems to me, we got to solve it individually
And I'll do unto you what you do to me
There'll be shoutin' from the mountains on out to sea
(out to the sea)
No two ways about it, people have to be free
(they got to be free)
Ask me my opinion, my opinion will be
(ah-ha)
It's a natural situation for a man to be free
Oh, what a feelin's just come over me
Enough to move a mountain, make a blind man see
Everybody's dancin', come on, let's go see
Peace in the valley, now they want to be free
From the archives of"
41,Jeannie C Riley,Harper Valley PTA,1968,"I want to tell you all the story
'Bout a Harper Valley widowed wife
Who had a teenage daughter
Who attended Harper Valley Junior High

Well, her daughter came home one afternoon
And didn't even stop to play
And she said, ""Mom, I got a note here
From the Harper Valley PTA""

Well, the note says, ""Mrs. Johnson
You're wearing your dresses way too high
It's reported you've been drinkin'
And a runnin' 'round with men and goin' wild""

""And we don't believe you ought to be
A bringin' up your little girl this way""
And it was signed by the secretary
Harper Valley PTA

Well, it happened that the PTA
Was gonna meet that very afternoon
And boy were sure surprised
When Mrs. Johnson wore her miniskirt into the room

And as she walked up to the blackboard
I can still recall the words she had to say
She said, ""I'd like to address this meeting
Of the Harper Valley PTA""

""Well, there's Bobby Taylor sittin' there
And seven times he asked me for a date
And Mrs. Taylor sure seems to use a lotta ice
Whenever he's away""

""And Mr. Baker, can you tell us
Why your secretary had to leave this town?
And shouldn't widow Jones be told
To keep her window shades all pulled completely down?""

""Well, Mr. Harper couldn't be here
'Cause he stayed too long at Kelly's Bar again
And if you'll smell Shirley Thompson's breath
You'll find she's had a little nip of gin""

""And then you have the nerve to tell me
You think that as a mother I not fit
Well, this is just a little Payton Place
And you're all Harper Valley hypocrites""

No, I wouldn't put you on
Because it really did it happened just this way
That day my mama socked it to the Harper Valley PTA
That day my mama socked it to the Harper Valley PTA"
42,Cliff Richard,Congratulations,1968,"Congratulations and celebrations
When I tell everyone that you're in love with me
Congratulations and jubilations
I want the world to know I'm happy as can be

Who would believe that I could be happy and contented
I used to think that happiness hadn't been invented
But that was in the bad old days before I met you
When I let you walk into my heart

Congratulations and celebrations
When I tell everyone that you're in love with me
Congratulations and jubilations
I want the world to know I'm happy as can be

I was afraid that maybe you thought you were above me
That I was only fooling myself to think you'd love me
But then tonight you said, you couldn't live without me
That round about me you wanted to stay

Congratulations and celebrations
When I tell everyone that you're in love with me
Congratulations and jubilations
I want the world to know I'm happy as can be

Congratulations and jubilations
I want the world to know I'm happy as can be
I want the world to know I'm happy as can be"
43,The Box Tops,Cry Like a Baby,1968,"When I think about the good love
You gave me I cry like a baby
Livin' without you is drivin' me crazy
I cry like a baby

Well I know now that
You're not a plaything
Not a toy or a puppet on a string

As I look back on a love so sweet
I cry like a baby
Every road is a lonely street
I cry like a baby

Well I know now that
You're not a plaything
Not a toy or a puppet on a string

Today we passed on the street
And you just walked on by
My heart just fell to my feet
And once again I began to cry

When I think about the good love
You gave me I cry like a baby
Livin' without you is drivin' me crazy
I cry like a baby

Well I know now that
You're not a plaything
I cry like a baby

As I look back on a love so sweet
I cry like a baby
Every road is a lonely street
I cry like a baby

My heart just fell to my feet
You know I cry like a baby
You left the water running, now
I cry like a baby"
44,Jimi Hendrix,All Along the Watchtower,1968,"""There must be some kind of way out of here""
Said a joker to the thief
There's too much confusion
I can't get no relief
Businessmen they, they drink my wine
Ploughmen dig my earth
None of them along the line
Know what any of it is worth

""No reason to get excited""
The thief he kindly spoke
There are many here among us
Who feel that life is but a joke, but
But you and I have been through that
And this is not our fate
So let us not talk falsely now
The hour's getting late, hey

All along the watchtower
Princess kept the view
While all the women came and went
Barefoot servants too, look
Outside in the cold distance
A wildcat did growl
Two riders were approaching
And the wind began to howl"
45,The Beach Boys,Do it Again,1968,We do not have the lyrics for Do it Again yet.
46,The Monkees,Valleri,1968,"Valleri, I love my Valleri

There's a girl I know who makes me feel so good
And I wouldn't live without her, even if I could
They call her 'Valleri', I love my Valleri

Oh yeah, come on

She's the same little girl who used to hang around my door
But she sure looks different than the way she looked before
I call her 'Valleri', I love my Valleri

Valleri, I love my Valleri
I love my Valleri, I need you, Valleri"
47,Sly & The Family Stone,Dance to the Music,1968,"Cynthia get up and dance to the music!
Get on up and dance to the  music!
Dance to the music, dance to the music
Dance to the music, dance to the music

Hey Greg!
What?

All we need is a drummer
For people who only need a beat yeah
I'm gonna add a little guitar
And make it easy to move your feet

I'm gonna add some bottom
So that the dancers just won't hide
You might like to hear my organ
I said him, ""Ride Sally ride now""

Cynthia get up on

If I could hear the horns blowin'
Cynthia on the throne, yeah!

Listen to me
Cynthia and Jerry got a message they're sayin'
""All the squares, go home!""

Listen to the voices

Dance to the music
Dance to the music
Dance to the music
..."
48,American Breed,Bend Me Shape Me,1968,"American Breed
Miscellaneous
Bend Me, Shape Me
You are all the woman I need , and baby you know it.  You can make this
beggar
a king, a clown, or a poet. I'll give you all that I own.  You've got me
standing in line,
out in the cold, but feeling so fine.

(Chorus)
Bend Me, Shape Me, anyway you want me, long as you love me it's alright. Bend
me
Shape Me anyway you want me. You got the power to turn on the light.   

Everybody tells me I'm wrong to want you so badly. But there's a force driving
me on
I'll follow it gladly.  So let them laugh I don't care, I got nothing to0hide
cause all that
I want is you by my side.

(Repeat Chorus 2 times)."
49,Leapy Lee,Little Arrows,1968,"There's a boy
A little boy
Shooting arrows in the blue
And he's aiming them at someone
But the question is at who
Is it me
Or is it you
It's hard to tell until you're hit
But you'll know it when they hit you
'Cause they hurt a little bit

Here they come pouring out of the blue
Little arrows for me and for you
You're falling in love again
Falling in love again

Little arrows in your clothing
Little arrows in your hair
When you're in love you'll find those little arrows everywhere
Little arrows that will hit you once
And hit you once again
Little arrows that hit everybody
Every now and then

Woah-oh-oh the pain

Some folks a-run
And others hide
But there ain't nothing they can do
And some folks put on armor
But the arrows go straight through
So you see
There's no escape
So why not face it and admit
That you love those little arrows
When they hurt a little bit

Here they come pouring out of the blue
Little arrows for me and for you
You're falling in love again
Falling in love again

Little arrows in your clothing
Little arrows in your hair
When you're in love you'll find those little arrows everywhere
Little arrows that will hit you once
And hit you once again
Little arrows that hit everybody
Every now and then

Here they come pouring out of the blue
Little arrows for me and for you
You're falling in love again
Falling in love again

Little arrows in your clothing
Little arrows in your hair
When you're in love you'll find those little arrows everywhere
Little arrows that will hit you once
And hit you once again
Little arrows that hit everybody
Every now and then

Little arrows in your clothing
Little arrows in your hair
When you're in love you'll find those little arrows everywhere
Little arrows that will hit you once
And hit you once again
Little arrows that hit everybody
Every now and then

Little arrows in your clothing
Little arrows in your hair"
50,Gary Puckett & The Union Gap,Lady Willpower,1968,"Lady Willpower - it's now or never
Give your love to me and
I'll shower your heart with tenderness
Endlessly

I know you want to see me but you're afraid
Of what I might have on my mind
One thing you can be sure of
I'll take good care of your love
If you will let me give you mine

Lady Willpower - it's now or never
Give your love to me and
I'll shower your heart with tenderness
Endlessly

Did no one ever tell you the facts of life
Well there's so much you have to learn
And I would gladly teach you
If I could only reach you
And get your love back in return

Lady Willpower - it's now or never
Give your love to me and
I'll shower your heart with tenderness
Endlessly

Lady Willpower - it's now or never
Give your love to me and
I'll shower your heart with tenderness
Endlessly"
51,Johnny Nash,Hold Me Tight,1968,"Johnny Nash
Miscellaneous
Hold Me Tight
HOLD ME TIGHT
JOHNNY NASH

I don't want to hear it,
No more fussin' and fightin' baby,
Hold me tight.
Let's let bygones be bygones,
Let's think about tomorrow girl,
Our future's bright.
Well, I know I was wrong,
But, I was just a fool,
Too blind to see
You were the only girl for me.
Ah but now I see the light,
and everything's gonna be all right,
Baby, Hold me tight.
Well, I know I was wrong,
But, I was just a fool,
Too blind to see
You were the only girl for me.
Ah but now I see the light,
and everything's gonna be all right,
Baby, Hold me tight."
52,Glen Campbell,Wichita Lineman,1968,"I am a lineman for the county and I drive the main road
Searchin' in the sun for another overload
I hear you singin' in the wire, I can hear you through the whine
And the Wichita Lineman is still on the line

I know I need a small vacation but it don't look like rain
And if it snows that stretch down south won't ever stand the strain
And I need you more than want you, and I want you for all time
And the Wichita Lineman is still on the line

And I need you more than want you, and I want you for all time
And the Wichita Lineman is still on the line"
53,Jose Feliciano,Light My Fire,1968,"You know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher

Come on baby, light my fire
Come on baby, light my fire
Try to set the night on fire

The time for hesitation's through
There's no time to wallow in the mire
Darling we could only lose
And our love become a funeral pyre

Come on baby, light my fire
Come on baby, light my fire
Try to set the night on fire

Well, you know that it would be untrue
And you know that I would be a liar
If I was to and tell you
Mama we couldn't get much higher, yeah

Come on baby, light my fire
Come on baby, light my fire, yeah
Try to set the night on fire, yeah hey

Come on baby, light, light my fire, yeah
Come on baby, light my fire don't you know it's alright
Light my fire, light my fire, light my fire, oh
Light my fire, light my fire, light my fire, yeah girl

Girl you better light my fire, yeah
You better light, you better light, you better light my fire
And we're gonna get much higher
Oh, come on girl, you know I love you girl
You know I need you babe, come on baby, light, light, light

Light my fire, light my fire, light my fire
Light my fire, light my fire, light my fire
Light, light, light, light, light, light, my, my fire
Light, light, light, light, light my fire girl
Well, light my fire girl"
54,Canned Heat,On the Road Again,1968,"Well, I'm so tired of crying
But I'm out on the road again
I'm on the road again
Well, I'm so tired of crying
But I'm out on the road again
I'm on the road again
I ain't got no woman
Just to call my special friend

You know the first time I traveled
Out in the rain and snow
In the rain and snow
You know the first time I traveled
Out in the rain and snow
In the rain and snow
I didn't have no payroll

Not even no place to go

And my dear mother left me
When I was quite young
When I was quite young
And my dear mother left me
When I was quite young
When I was quite young

She said, ""Lord, have mercy on my wicked son.""
- Instrumental -

Take a hint from me, mama
Please don't you cry no more
Don't you cry no more
Take a hint from me, mama
Please don't you cry no more

Don't you cry no more
'Cause it's soon one morning
Down the road I'm going

But I ain't going down
That long old lonesome road
All by myself
But I ain't going down
That long old lonesome road
All by myself
I can't carry you, baby
Gonna carry somebody else
- Instrumental 'till end -"
55,Aretha Franklin,I Say a Little Prayer,1968,"The moment I wake up
Before I put on my makeup
I say a little prayer for you
While combing my hair, now
And wondering what dress to wear, now
I say a little prayer for you

(Forever) Forever, and ever
(you'll stay in my heart and I will love you)
(Forever) Forever, and ever
(we never will part Oh, how I love you)
(Together) Together, forever
(that's how it must be to live without you)

Would only mean heartbreak for me, ooh

I run for the bus, dear
While riding I think of us, dear
I say a little prayer for you.
At work I just take time

And all through my coffee break-time
I say a little prayer for you

(Forever) Forever, and ever
(you'll stay in my heart and I will love you)
(Forever) Forever, and ever
(we never will part Oh, how I love you)

(Together) Together, forever
(that's how it must be To live without you)
Would only mean heartbreak for me.

(Forever) Forever, and ever

(you'll stay in my heart and I will love you)
(Forever) Forever, and ever
(we never will part Oh, how I love you)
(Together) Together, forever

(that's how it must be to live without you)
Would only mean heartbreak for me

My darling, believe me
For me there is no one but you
Please love me too
I'm in love with you.
(Answer my prayer)

Answer my prayer babe,
(Answer my prayer)
Say you love me too.
(Answer my prayer)
Answer my prayer, dear.
(Answer my prayer)
(Forever) Forever, and ever, ever
(you'll stay in my heart and I will love you)
(Forever) Forever, and ever
(we never will part Oh, how I love you)
(Together) Together, forever
(that's how it must be to live without you)
Would only mean heartbreak for me, nobody but me
My darling, believe me
For me there is no one but you
Please love me too.
This is my prayer
(This is my prayer)
Answer my prayer now babe
(Answer my prayer babe)
This is my prayer
(This is my prayer)
Answer it right now babe
Answer my prayer baby"
56,The Turtles,Elenore,1968,"You got a thing about you
I just can't live without you
I really want you, Elenore
Near me

Your looks intoxicate me
Even though your folks hate me
There's no one like you, Elenore
Really

Elenore, gee I think you're swell
And you really do me well
You're my pride and joy, et cetera
Elenore, can I take the time
To ask you to speak your mind
Tell me that you love me better

I really think you're groovy
Let's go out to a movie
What do you say, now, Elenore
Can we?

They'll turn the lights way down low
Maybe we won't watch the show
I think I love you, Elenore
Love me

Elenore, gee I think you're swell
And you really do me well
You're my pride and joy, et cetera
Elenore, can I take the time
To ask you to speak your mind
Tell me that you love me better

Elenore, gee I think you're swell, ah, ah
Elenore, gee I think you're swell, ah, ah
Ah"
57,The Equals,Baby Come Back,1968,"The Equals
Miscellaneous
Baby, Come Back
Baby, Come Back
The Equals
Notes : Also performed by Eddy Grant (1983)

Come back
Baby, come back
Baby, come back
Baby, come back

This is the first time [unintelligible] today
That you have run away
I'm asking you for the first time
Love me [unintelligible] stay (all right)
Hey (all right)
Hey (all right!)
Hey, yeah

Come back
Baby, come back
Baby, come back
Baby, come back

There ain't no use in you crying
'Cause I'm more hurt than you
I shoulda not been out flirting
But now my love is true
Ooh (all right)
Ooh (OK!)
Ooh, yeah

Come back
Baby, come back
Baby, come back
Baby, come back

Come back, baby, don't you leave me
Baby, baby, please don't go
Oh, won't you give me a second chance
Baby, I love you so (all right)
Oh (oh, yeah)
Oh [unintelligible]
Oh, yeah

Come back
I said baby, come back
I said baby, come back
Oh won't you please come back
Oh won't you please come back [continue to fade]"
58,The Tremeloes,My Little Lady,1968,"I think about my baby
A perfect little lady
I think about her shiny golden hair

I've never been a dreamer
But every time I see her
I start to float away into the air

Oh, oh, oh
My little lady

You can make the sun and moon begin to shine
And if you could have your way every day would be fine
It's no wonder for as long as I may live
I will give you all the love I am able to give

I wake up in the morning
Without a single warning
Before I finish yawning she is there

I think about my baby
A perfect little lady
I think about her shiny golden hair

Oh, oh, oh
My little lady

You can make the sun and moon begin to shine
And if you could have your way every day would be fine
It's no wonder for as long as I may live
I will give you all the love I am able to give

You can make the sun and moon begin to shine
And if you could have your way every day would be fine
It's no wonder for as long as I may live
I will give you all the love I am able to give"
59,The Small Faces,Lazy Sunday,1968,"A wouldn't it be nice
To get on with me neighbors
But they make it very clear
They've got no room for ravers

They stop me from groovin'
They bang on me wall
They doing me crust in
It's no good at all, ah

Lazy Sunday afternoon
I've got no mind to worry
I close my eyes and drift away-a

Here we all are sittin' in a rainbow
Go blimey hello Mrs. Jones
How's old Bert's lumbago?
(He mustn't grumble)

Tweedle dee bite
I'll sing you a song with no words and no tune
Tweedle dee bite
To sing in the khazi while you suss out the moon, oh yeah

Lazy Sunday afternoon-a
I've got no mind to worry
Close my eyes and drift away-a

Root-de-doo-de-doo, a-root-de-doot-de doy di
A-root-de doot de dum, a-ree-de-dee-de-doo dee
Doo, doo, doo

There's no one to hear me
There's nothing to say
And no one can stop me
From feeling this way, yeah

Lazy Sunday afternoon
I've got no mind to worry
Close my eyes and drift away

Lazy Sunday afternoon
I've got no mind to worry
Close my eyes and drift a

Close my mind and drift away
Close my eyes and drift away"
60,Bee Gees,World,1968,"Now, I found, that the world is round
And of course it rains everyday

Living tomorrow, where in the
World will I be tomorrow?
How far am I able to see?
Or am I needed here?

Now, I found, that the world is round
And of course it rains everyday

If I remember all of the things I have done
I'd remember all of the times I've gone wrong
Why do they keep me here?

Now, I found, that the world is round
And of course it rains everyday

And now, I found, that the world is round
And of course it rains everyday

And now, I found, that the world is round
And of course it rains everyday

And now, I found, that the world is round
And of course it rains everyday"
61,Status Quo,Pictures of Matchstick Men,1968,"When I look up to the sky
I see your eyes a funny kind of yellow
I rush home to bed I soak my head
I see your face underneath my pillow
I wake next morning, tired, still yawning
See your face come peeping through my window

Pictures of matchstick men and you
Mirages of matchstick men and you
All I ever see is them and you

Windows echo your reflection
When I look in their direction now
When will this haunting stop?
Your face it just won't leave me alone

Pictures of matchstick men and you
Mirages of matchstick men and you
All I ever see is them and you

You're in the sky and with the sky
You make men cry, you lie
You're in the sky and with the sky
You make men cry, you lie

Pictures of matchstick men and
Pictures of matchstick men and you
Pictures of matchstick men and
Pictures of matchstick men and"
62,Aphrodite's Child,Rain & Tears,1968,"Aphrodite's Child
Best of Aphrodite's Child
Rain and Tears
Rain and Tears
by Aphrodite's Child

Rain and tears all the same
But in the sun you've got to play the game
When you cry in winter time
You can't pretend it's nothing but the rain

How many times I've seen
Tears coming from your blue eyes
Rain and tears all the same
But in the sun you've got to play the game

Give me an uncertain love 
I need an uncertain love 

Rain and tears in the sun 
But in your heart you feel the rainbow waves 

Rain or tears both are shown 
For in my heart there'll never be a sun 
Rain and tears are the same 
But in the sun you've got to play the game"
63,1910 Fruitgum Co,"1, 2, 3, Red Light",1968,"We do not have the lyrics for 1, 2, 3 Red Light [In the Style of 1910 Fruitgum Co.] {Karaoke Lead Vocal Version} yet."
64,"Dave Dee, Dozy, Beaky, Mick & Tich",Legend of Xanadu,1968,"Esta es larienda de Xanadu

You'll hear my voice
On the wind cross the sand
If you should return
To that black, barren land
that bears the name of Xanadu

Cursed without hope
Was the love that I sought
Lost from the start
Was the duel that was fought
to win a heart in Xanadu

Now no footsteps leave their traces
Only shadows move in places where we used to go
And the buildings open to the sky
All echo with the vultures cry as if to show
Our love was for a day
And doomed to pass away
In Xanadu
In Xanadu
In Xanadu

(Spoken)
What was it to you that a man lay down his life for your love?
Were those clear eyes of yours ever filled with the pain & tears of grief?
Did you ever give yourself to any one man in this whole wide world?
Or did you love me and will you find your way back one day to Xanadu?

You'll hear my voice
On the wind cross the sand
If you should return
To that black, barren land
that bears the name of Xanadu

In Xanadu
In Xanadu
In Xanadu"
65,The Troggs,Love is All Around,1968,"I feel it in my fingers, I feel it in my toes.
Well love is all around me, and so the feeling grows.
It's written on the wind, it's everywhere I go.
So if you really love me, come on and let it show.

You know I love you, I always will.
My mind's made up by the way that I feel.
There's no beginning, there'll be no end.
'Cause on my love you can depend.

I see your face before me as I lay on my bed.
I kinda get to thinking, of all the things you said.
You gave your promise to me, and I gave mine to you.
I need someone beside me in everything I do.

You know I love you, I always will.
My mind's made up by the way that I feel.
There's no beginning, there'll be no end.
'Cause on my love you can depend.

It's written on the wind, it's everywhere I go.
So if you really love me, come on and let it show.
Come on and let it show.
Come on and let it show.
Come on and let it show.
Come on and let it show.
Come on and let it show."
66,Dion,"Abraham, Martin & John",1968,"Anybody here seen my old friend Abraham?
Can you tell me where he's gone?
He freed lotta people but it seems the good they die young
You know I just looked around and he's gone

Anybody here seen my old friend John?
Can you tell me where he's gone?
He freed lotta people but it seems the good they die young
I just looked around and he's gone

Anybody here seen my old friend Martin?
Can you tell me where he's gone?
He freed lotta people but it seems the good they die young
I just looked around and he's gone

Didn't you love the things that they stood for?
Didn't they try to find some good for you and me?
And we'll be free
Some day soon, it's gonna be one day

Anybody here seen my old friend Bobby?
Can you tell me where he's gone?
I thought I saw him walkin' up over the hill
With Abraham, Martin, and John"
67,Aretha Franklin,Think,1968,"You better think!
(Think)
Think about what you're tryin' to do to me
Yeah, think
(Think think)
Let your mind go let yourself be free

Let's go back, let's go back
Let's go way on way back when
I didn't even know you
You couldn't a been too much more than ten
(Just a child)

I ain't no psychiatrist
I ain't no doctor with degrees
But it don't take too much high I.Q.
To see what you're doin' to me

You better think
(Think)
Think about what you're tryin' to do to me
Yeah, think
(Think think)
Let your mind go, let yourself be free

Oh, freedom
(Freedom)
Freedom
(Freedom)
Oh, freedom
Yeah, freedom
(Yeah)

Oh now, freedom
(Freedom)
Oh, freedom
(Freedom)
Give me some freedom
Oh, freedom

Hey, think about it
You think about it

There ain't nothin' you could ask
I could answer you with I won't
(I won't)
But I was gonna change my mind if
You keep doin' things I don't
(Don't)

Hey, think
(Think)
Think about what you're trying to do to me
  (Let trying to do me)
Oh Baby, think
Let your mind go, let yourself be free

People walkin' around everyday
Playin' games and takin' scores
Tryin' to make other people lose their minds
Well be careful you don't lose yours

Hey, think
(Think)
Think about what you're trying to do to me
Whoo, think
(Think)
Let your mind go, let yourself be free

You need me, and I need you
  (Need me)
(Don't know)
Without each other
Ain't nothin' neither can do

Ooh yeah, think about it baby
(What cha tryin' to do me think)
Let it go baby
Think about it right now
Yeah, right now
(To the bone, for deepness)
Whoa, right now
(To the bone, for deepness)
Yeah, right now
(To the bone, for deepness)
I need to change your mind
(Think about it)

Baby baby baby, woo
(To the bone, for deepness)
Think about it baby
(To the bone, for deepness)
Yeah woo-hoo
(To the bone, for deepness)
Tell about it baby baby baby
(Think about it)"
68,Stevie Wonder,For Once in My Life,1968,"For once in my life, I have someone who needs me
Someone I've needed so long
For once unafraid, I can go where life leads me
Somehow I know, I'll be strong

For once, I can touch what my heart used to dream of
Long before I knew
Ohh, someone warm like you
Would make my dream come true, yeah, yeah, yeah

For once in my life, I won't let sorrow hurt me
Not like it's hurt me before
For once I have something, I know won't desert me
I'm not alone anymore

For once I can say, ""This is mine, you can't take it""
Long as I know I have love, I can make it
For once in my life, I have someone who needs me

He he he hey yeah
Oh baby, oh baby

For once in my life

For once in my life, I won't let sorrow hurt me
Not like it's hurt me before
For once I have something, I know won't desert me
I'm not alone anymore

For once I can say, ""This is mine, you can't take it""
Long as I know I have love, I can make it
For once in my life, I have someone who needs me

Oh, for once in my life
Yeah, somebody that needs me
Ooh baby, for once in my life"
69,Mason Williams,Classical Gas,1968,Instrumental
70,Ohio Express,Chewy Chewy,1968,"Ohio Express
Miscellaneous
Chewy Chewy
CHEWY CHEWY
Ohio Express
Chewy, Chewy, Chewy...
Always got a mouthful of such sweet things to say
Chewy's full of sugar and I love her that way
Everytime you love me it's a real sugar treat
Love me little chewy cause you do it so sweet
Baby a living box of candy wrapped up so very fine
Do it to me chewy chew me out of my mind.
Ooh I love to kiss her
Love to hold her
Love to miss her
Love to scold her
Love to love her like I do.
Oh little Chewy
Don't know what you're doing to me
But you're doing to me what I want you to."
71,Archie Bell & The Drells,Tighten Up,1968,"Hi everybody
I'm Archie Bell of the Drells
From Houston, Texas
We don't only sing but we dance
Just as good as we walk

In Houston we just started a new dance
Called the Tighten Up
This is the music
We tighten up with

First tighten up on the drums
Come on now, drummer
I want you to tighten it up for me now
Oh yeah

Tighten up on that bass now
Tighten it up, ha, ha, yeah
Now let that guitar fall in, oh yeah
Tighten up on that organ now

Yeah, you do the tighten up, yeah, now
I said, if you can do it now
It sure would be tough
Now look here, come on now
Now make it mellow

Let's tighten it up now
Do the tighten up
Everybody can do it now
So get to it

We're gonna tighten up
Let's do the tighten up
You can do it now
So baby, get to it

Look to your left now
Look to your right
Everybody can do it
But don't you get too tight

Come on and tighten up
Let's tighten it up now
Let's tighten it up now
Tighten it up

Do the tighten up
Come and tighten it up
Tighten it up now

Come on now, Billy
Tighten it up, oh yeah
Sock it to me now
Tighten it up

Come on and tighten up that bass
Oh yeah, now look here
I want that guitar to fall in on there
Tighten it up now, oh yeah
Now tighten it up, organ, yeah
Now everybody tighten it up now

Now look here
We gonna make it mellow for you now
We gonna make it mellow now

Tighten it up, you can get it
Move to your left, move to your right
Tighten it up now
Everything will be outta sight

Come on and tighten it up
Tighten it up now
You can do it"
