Position,Artist,Song Title,Year,Lyrics
21,Regina Belle & Peabo Bryson,A Whole New World (Aladdin's Theme),1993,"I can show you the world
Shining, shimmering, splendid
Tell me, princess, now when did you last
Let your heart decide?
I can open your eyes
Take you wonder by wonder
Over, sideways and under
On a magic carpet ride
A whole new world
A new fantastic point of view
No one to tell us no or where to go
Or say we're only dreaming
A whole new world
A dazzling place I never knew
But now from way up here, it's crystal clear
That now I'm in a whole new world with you
Unbelievable sights
Indescribable feeling
Soaring, tumbling, freewheeling
Through an endless diamond sky
A whole new world
(Don't you dare close your eyes)
A hundred thousand things to see
(Hold your breath, it gets better)
I'm like a shooting star, I've come so far
I can't go back to where I used to be
A whole new world
With new horizons to pursue
I'll chase them anywhere, there's time to spare
Let me share this whole new world with you
A whole new world
(A whole new world)
A new fantastic point of view
No one to tell us no or where to go
Or say we're only dreaming
A whole new world
(Every turn a surprise)
With new horizons to pursue
(Every moment red letter)
I'll chase them anywhere, there's time to spare
Anywhere, there's time to spare
Let me share this whole new world with you
A whole new world
(A whole new world)
That's where we'll be
(Where we will be)
A thrilling chase
A wondrous place
For you and me"
22,Whitney Houston,I Have Nothing,1993,"Share my life, take me for what I am
'Cause I'll never change all my colors for you
Take my love, I'll never ask for too much
Just all that you are and everything that you do

I don't really need to look very much further
I don't want to have to go where you don't follow
I won't hold it back again, this passion inside
I can't run from myself, there's nowhere to hide

Don't make me close one more door
I don't wanna hurt anymore
Stay in my arms if you dare
Or must I imagine you there
Don't walk away from me
I have nothing, nothing, nothing
If I don't have you, you, you, you, you

You see through, right to the heart of me
You break down my walls with the strength of your love
I never knew love like I've known it with you
Will a memory survive, one I can hold on to

I don't really need to look very much further
I don't want to have to go where you don't follow
I won't hold it back again, this passion inside
I can't run from myself, there's nowhere to hide
Your love I'll remember forever

Oh, don't make me close one more door
I don't wanna hurt anymore
Stay in my arms if you dare
Or must I imagine you there
Don't walk away from me
I have nothing, nothing, nothing

Don't make me close one more door
I don't wanna hurt anymore
Stay in my arms if you dare
Or must I imagine you there
Don't walk away from me, no
Don't walk away from me

Don't you dare walk away from me
I have nothing, nothing, nothing
If I don't have you, you
If I don't have you, oh you"
23,Freddie Mercury,Living On My Own,1993,"Freddie Mercury
Miscellaneous
Living On My Own
Sometimes I feel I'm gonna break down and cry  (so lonely)
Nowhere to go, nothing to do with my time
I get lonely, so lonely, living on my own.

Sometimes I feel I'm always walking too fast  (so lonely)
And everything is coming down on me, down on me, I go crazy
Oh so crazy - living on my own.

Dee do de de, dee do de de
I don't have no time for no monkeybusiness
Dee do de de, dee do de de
I get so lonely, lonely, lonely, lonely, yeah
Got to be some good times ahead

Sometimes I feel nobody gives me no warning
Find my head is always up in the clouds in a dreamworld
It's not easy - living on my own, my own, my own

Dee do de de, dee do de de
I don't have no time for no monkeybusiness
Dee do de de, dee do de de
I get so lonely, lonely, lonely, lonely, yeah
Got to be some good times ahead

repeat chorus"
24,Shaggy,Oh Carolina,1993,"Carolina, wine your body gal 
Make dem know say you have it fi mad dem 

Oh Carolina (Prowl off, jump an prance) 
Oh Carolina (Prowl off, jump an prance) 
Oh Carolina gal prowl off 
Gal yuh fi jump an prance (Prowl off, jump an prance) 

Carolina come bubble 'pon me 
Oh watch how she groove 
Carolina come wine 'pon me 
Oh watch how di gal groove 

Oh Carolina (Prowl off, jump an prance) 
Oh Carolina (Prowl off, jump an prance) 
Oh Carolina gal prowl off 
Gal yuh fi jump an prance (Prowl off, jump an prance) 

Oh Carolina is a girl 
She dey pon top a di world 
An now she rock her body 
Anna move just like a squirrel 
I say young baby girl 
I said I love how yuh move 
Yuh just a rock to di riddim anna riddim anna move 
An now yuh know di girl 

Oh Carolina (Prowl off, jump an prance) 
Oh Carolina (Prowl off, jump an prance) 
Oh Carolina gal prowl off 
Gal yuh fi jump an prance (Prowl off, jump an prance) 
Oh Carolina (Prowl off, jump an prance) 
Oh Carolina (Prowl off, jump an prance) 
Oh Carolina gal prowl off 
Gal yuh fi jump an prance (Prowl off, 1 -2 - 3 ! ) 

Carolina come bubble 'pon me 
Oh watch how she groove 
Carolina come wine 'pon me 
Oh watch how di gal groove 
Oh Carolina (Prowl off, jump an prance) 
Oh Carolina (Prowl off, jump an prance) 
Oh Carolina gal prowl off 
Gal yuh fi jump an prance (Prowl off, jump an prance) 

Well how me love how she shock 
Watch how she rock 
Model it a swing 
Like mi grandfather clock 
Gal, move yuh body 
Make man dem drop 
Bumper jus' a move 
It jus' a cause roadblock 

Oh Carolina (Prowl off, jump an prance) 
Oh Carolina (Prowl off, jump an prance) 
Yes, Oh Carolina (Prowl off, jump an prance) 
Carolina, Carolina, Oh Carolina (Prowl off, jump an prance) 
All di Brooklyn gal dem 
Dem know fi jump an rock 
(I say) Di Flatbush Gal dem 
Know how fi get up and rock (Get up an rock)"
25,Aerosmith,Cryin',1993,"There was a time
When I was so broken hearted
Love wasn't much of a friend of mine
The tables have turned, yeah

'Cause me and them ways have parted
That kind of love was the killin' kind
Now listen
All I want is someone I can't resist
I know all I need to know by the way that I got kissed
I was cryin' when I met you
Now I'm tryin' to forget you
Love is sweet misery
I was cryin' just to get you
Now I'm dyin' cause I let you
Do what you do - down on me
Now there's not even breathin' room
Between pleasure and pain
Yeah you cry when we're makin' love
Must be one and the same
It's down on me
Yeah I got to tell you one thing
It's been on my mind
Girl I gotta say
We're partners in crime
You got that certain something
What you give to me
Takes my breath away
Now the word out on the street
Is the devil's in your kiss
If our love goes up in flames
It's a fire I can't resist
I was cryin' when I met you
Now I'm tryin' to forget you
Your love is sweet misery
I was cryin' just to get you
Now I'm dyin' cause I let you
Do what you do to me
'Cause what you got inside
Ain't where your love should stay
Yeah, our love, sweet love, ain't love
If you give your heart away
I was cryin' when I met you
Now I'm tryin' to forget you
Your love is sweet misery
I was cryin' just to get you
Now I'm dyin' just to let you
Do what you do what you do down to me
baby, baby, baby
I was cryin' when I met you
Now I'm tryin' to forget you
Your love is sweet misery
I was cryin' when I met you
Now I'm dyin' cause I let you
Do what you do down to, down to, down to, down to
I was cryin' when I met you
Now I'm dyin' to forget you
Your love is sweet
I was cryin' when I met you..."
26,Sting,If I Ever Lose My Faith in You,1993,"Sting
Fields Of Gold
If I Ever Lose My Faith In You
You could say I lost my faith in science and progress
You could say I lost my belief in the holy church
You could say I lost my sense of direction
You could say all of this and worse, but
If I ever lose my faith in you
There'd be nothing left for me to do

Some would say I was a lost man in a lost world
You could say I lost my faith in the people on T.V.
You could say I'd lost my belief in our politicians
They all seemed like game show hosts to me
If I ever lose my faith in you
There'd be nothing left for me to do
I could be lost inside their lies without a trace
But every time I close my eyes, I see your face

I never saw no miracle of science
That didn't go from a blessing to a curse
I never saw no military solution
That didn't always end up as something worse,
But let me say this first

If I ever lose my faith in you
If I ever lose my faith in you
There'd be nothing left for me to do
There'd be nothing left for me to do
If I ever lose my faith
If I ever lose my faith
If I ever lose my faith
If I ever lose my faith in you"
27,REM,Everybody Hurts,1993,"Rem
Miscellaneous
Everybody Hurts
Everybody Hurts - REM

When the day is long,
And the night, the night is yours alone,
When you're sure you've had enough, of this life,
Well hang on.
Don't let yourself go, 
'Cause everybody cries and everybody hurts, sometimes.

Sometimes everything is wrong.
Now it's time to sing along.
When your day is night alone,

If you feel like letting go

When you think you've had too much of this life,
Well hang on.

'Cause everybody hurts.
Take comfort in your friends.
Everybody hurts. Don't throw your hand.
Oh, no. Don't throw your hand.
If you feel like you're alone,
No, no, no, you are not alone

If you're on your own, in this life, 
The days and nights are long,
When you think you've had too much,
Of this life, hang on.

Well, everybody hurts sometimes,
Everybody cries. 
And everybody hurts sometimes.
And everybody hurts sometimes.
So, hold on, hold on.
Hold on, hold on. Hold on, hold on. Hold on, hold on.
(repeat & fade)"
28,Rod Stewart,Have I Told You Lately,1993,"Have I told you lately that I love you?
Have I told you there's no one else above you?
Fill my heart with gladness take away all my sadness
Ease my troubles that's what you do

For the morning sun in all it's glory
Greets the day with hope and comfort too
You fill my life with laughter and somehow you make it better
Ease my troubles that's what you do

There's a love that's divine
And it's yours and it's mine like the sun
And at the end of the day
We should give thanks and pray to the one, to the one

Have I told you lately that I love you?
Have I told you there's no one else above you?
Fill my heart with gladness take away all my sadness
Ease my troubles that's what you do

There's a love that's divine
And it's yours and it's mine like the sun
And at the end of the day
We should give thanks and pray to the one, to the one

And have I told you lately that I love you?
Have I told you there's no one else above you?
You fill my heart with gladness take away my sadness
Ease my troubles that's what you do

Take away all my sadness fill my life with gladness
Ease my troubles that's what you do
Take away all my sadness fill my life with gladness
Ease my troubles that's what you do"
29,Tag Team,Whoomp! (There it Is),1993,"Party people, yeah, Tag Team music in full effect
That's me DC the brain supreme
And my man Steve Roll'n
We're kicking the flow we're kickin' the flow
And it goes a little somethin' like this

Tag Team back again, check and direct and let's begin
Party on, party people, let me hear some noise
DC's in the house jump, jump, rejoice
There's a party over here, a party over there
Wave your hands in the air, shake your derier
These three words when you're gettin' busy
Whoomp there it is, hit me

Upside down and inside out
I'm about to show all you folks
What's it's all about
Now it's time for a nigga to get on the mic
And make this mother fucking party hype

I'm taking it back to the old school
'Cause, I'm an old fool who's so cool
If you want to get down
I'm gonna show you the way, whoomp there it is
Let me hear you say

Whoomp chak a laka chack a laka chak a laka chak a
Whoomp chak a laka chack a laka chak a laka chak a
Whoomp chak a laka chack a laka chak a laka chak a
Whoomp chak a laka chack a laka chak a laka chak a

Point blank gin and juice I drank
Gettin' bent and bent and as I puff on a dank
Rock a mic, uh oh, I crave skin
Rip shit, find a honey to to dip it in
Slam dunk it, stick it, flip it, and ride
That B O double T Y, oh my
Ooh, thats it come on, come on
Whoomp there it is, I'm done

Some say I'm crazy, 'cause I'm pushin' up daisies
The underground sound that you have found
Amazing outstanding demanding
Commanding you people dancin'
Shit that's a breath taker, I produce AKA, the Undertaker
You want to come down to the underground old school
Here's a shovel can you dig it, fool?
Can you dig it? We can dig it
Can you'll dig it? We can dig it

W H double O M P as I flow
To the fly shit from the school of old
Hardcore keep the folk lore wreck
Three to the two and one mic-check
Mad skill flow ill on the mesh of steel
That's the grill of the microphone I just killed
Party people, it's your party, Tag Team is through
Whoomp there it is, I thought you knew

Yeah, Tag Team music comin' straight atcha
That's me DC, the brain supreme
And my man Steve Roll'n
Bring it back, ya'll bring it back, ya'll bring it back
Here we go, whoomp there it is"
30,Ugly Kid Joe,Cat's in the Cradle,1993,"My child arrived just the other day, came to the world in the usual way
But there were planes to catch and bills to pay
He learned to walk while I was away
He was talkin' 'fore I knew it and as he grew he said
""I'm gonna be like you, dad, you know I'm gonna be like you""

And the cat's in the cradle and the silver spoon
Little boy blue and the man on the moon
When you comin' home? Son, I don't know when
We'll get together then, you know we'll have a good time then""

Well, my son turned ten just the other day
He said, ""Thanks for the ball, dad come on, let's play
Could you teach me to throw?"" I said, ""Not today, I got a lot to do""
He said, 'That's okay"", And he, he walked away
And he smiled and he said, ""You know, I'm gonna be like him, yeah
You know I'm gonna be like him""

And the cat's in the cradle and the silver spoon
Little boy blue and the man on the moon
When you comin' home? Son, I don't know when
We'll get together then, you know we'll have a good time then

Well, he came from college just the other day
So much like a man I just had to say
""I'm proud of you, could you sit for a while?""
He shook his head and he said with a smile
""What I'd really like, dad, is to borrow the car keys
See you later, can I have them please?""

And the cat's in the cradle and the silver spoon
Little boy blue and the man on the moon
When you comin' home? Son, I don't know when
We'll get together then, you know we'll have a good time then

I've long since retired, my son's moved away
I called him up just the other day, ""I'd like to see you, if you don't mind""
He said, ""I'd love to, dad, if I could find the time
You see my new job's a hassle and the kids have the flu
But it's sure nice talkin' to you, dad, it's been sure nice talkin' to you""

And as I hung up the phone it occurred to me
He'd grown up just like me, my boy was just like me

And the cat's in the cradle and the silver spoon
Little boy blue and the man on the moon
When you comin' home? Son, I don't know when
We'll get together then, you know we'll have a good time then

And the cat's in the cradle and the silver spoon
Little boy blue and the man on the moon
When you comin' home? Son, I don't know when
We'll get together then, you know we'll have a good time then"
31,Whitney Houston,I'm Every Woman,1993,"Whatever you want, whatever you need
Anything you want done baby, I'll do it naturally
'Cause I'm every woman
It's all in me, it's all in me

I'm every woman
It's all in me
Anything you want done baby
I do it naturally
I'm every woman
It's all in me
I can read your thoughts right now
Every one from A to Z

I can cast a spell of secrets you can tell
Mix a special brew, put fire inside of you
Anytime you feel danger or fear
Then instantly I will appear, 'cause

I'm every woman
It's all in me
Anything you want done baby
I do it naturally

Oh, I can sense your needs like rain onto the seeds
I can make a rhyme of confusion in your mind
And when it comes down to some good old fashioned love

I got it, I got it, I got it, got it, baby, baby

I'm every woman
It's all in me
Anything you want done baby
I do it naturally

I'm every woman
It's all in me
I can read your thoughts right now
Every one from A to Z

I ain't braggin', 'cause I'm the one
Just ask me, ooh, and it shall be done
And don't bother to compare
I've got it, I've got it, got it got it, got it

I'm every woman
I'm every woman
I'm every woman

I'm every woman
I'm every woman
I'm every woman"
32,Robin S,Show Me Love,1993,"Ahh, yeah yeah

You've got to show me love
Heartbreaks and promises
I've had more than my share
I'm tired of giving my love

And getting nowhere, nowhere
What I need is somebody
Who really cares
I really need a lover

A lover that wants to be there
It's been so long
Since I touched a wanting hand
I can't put my love on the line

That I hope you'll understand
So baby if you want me
You've got to show me love
Words are so easy to say, oh ah yeah

You've got to show me love
I'm tired of getting caught up
In those one night affairs
What I really need is somebody
Who will always be there
Don't you promise me the world
All that I've already heard
This time around for me baby
Actions speak louder than words
If you're looking for devotion, talk to me
Come with your heart in your hand
Because my love is guaranteed
So baby if you want me
You've got to show me love
Words are so easy to say, oh ah yeah
You've got to show me love
Show me, show me baby
You've got to give it to me
Give it to me, give it to me, yeah
I don't want no fakes, don't want no phoney
I need your love
Show me, show me, show me baby
Give it to me, give it to me
I am not a toy, I'm not a play thang
You've got to understand
If you're looking for devotion, talk to me
Come with your heart in your hand
Because me love is guaranteed
Yeah, yeah, yeah, yeah, yeah"
33,Captain Hollywood Project,More & More,1993,"More and more and more, I don't know where we're going to
More and more and more, there's so much we don't wanna do
'Cause without we cheat and we learn from each and every heart affair
It's without we cheat and we hurt till somebody's in despair

Boom, keep in tune, Hollywood will soon left the point
Right to the point smokin', like it's a joint, makin'
Ain't got time to be fakin', it's my turn and I'm takin'
Everything without shakin', yo, here with the bacon

More and more and more, I don't know where we're going to
More and more and more, there's so much we don't wanna do
'Cause without we cheat and we learn from each and every heart affair
It's without we cheat and we hurt till somebody's in despair

More and more and more
More and more and more

More and more, bam, don't give a damn
Pump the music and jam there's no time for the problem
Not a thought to some but just make sure you get it
Show the fellas you with it, being prompt you get it, never will you forget it

More and more and more, I don't know where we're going to
More and more and more, there's so much we don't wanna do
'Cause without we cheat and we learn from each and every heart affair
It's without we cheat and we hurt till somebody's in despair

More and more and more
More and more and more"
34,Bon Jovi,Bed of Roses,1993,"Sitting here wasted and wounded at this old piano
Trying hard to capture the moment this morning I don't know
'Cause a bottle of Vodka is still lodged in my head
And some blond gave me nightmares, I think that she's still in my bed
As I dream about movies they won't make of me when I'm dead

With an ironclad fist I wake up and French kiss the morning
While some marching band keeps it's own beat
In my head while we're talking
About all of the things that I long to believe
About love, the truth and what you mean to me
And the truth is, baby, you're all that I need

I wanna lay you down on a bed of roses
For tonight I sleep on a bed of nails
Oh, I wanna be just as close as the Holy Ghost is
And lay you down on a bed of roses

Well, I'm so far away that each step that I take is on my way home
A king's ransom in dimes I'd given each night
Just to see through this payphone
Still I run out of time or it's hard to get through
Till the bird on the wire flies me back to you
I'll just close my eyes and whisper, ""Baby, blind love is true""

I wanna lay you down on a bed of roses
For tonight I sleep on a bed of nails
Oh, I wanna be just as close as the Holy Ghost is
And lay you down on a bed of roses

Well, this hotel bar's hangover, the whiskey's gone dry
The barkeeper's wig's crooked and she's giving me the eye
I might have said, ""Yeah""
But I laughed so hard, I think I died
Oo yeah

Now as you close your eyes, know I'll be thinking about you
While my mistress, she calls me to stand in her spotlight again
Tonight, I won't be alone but you know that don't mean I'm not lonely
I've got nothing to prove for it's you that I'd die to defend

I wanna lay you down on a bed of roses
For tonight I sleep on a bed of nails
Oh, I wanna be just as close as the Holy Ghost is
And lay you down

I wanna lay you down on a bed of roses
For tonight I sleep on a bed of nails
Oh, I wanna be just as close as the Holy Ghost is
And lay you down on a bed of roses"
35,Silk,Freak Me,1993,"Freak me baby
Freak me baby
Freak me baby
Freak me baby

Let me lick you up and down 'til you say stop
Let me play with your body baby make you real hot
Let me do all the things you want me to do
'Cause tonight baby I wanna get freaky with you

Baby don't you understand
I wanna be your nasty man
I wanna make your body scream
And you will know just what I

24 carat gold
To warm the nights when you get cold
I wanna lick you up and down
And then I wanna lay you down c'mon silk

Let me lick you up and down 'til you say stop
Let me play with your body baby make you real hot
Let me do all the things you want me to do
'Cause tonight baby I wanna get freaky with you

I love the taste of whip cream
Spread it on don't be mean
You know I can't resist you girl
I'll fly you all around the world

I wanna make your body drip
C'mon let me take a sip
Take off what you cherish most
'Cause when I brag I like to brag and boast

Let me lick you up and down 'til you say stop
Let me play with your body baby make you real hot
Let me do all the things you want me to do
'Cause tonight baby I wanna get freaky with you

You, you, you, you, oh you
You, you, you, you let me freak you
You, you, you, you all of you
Yeah yeah come on, come on

You, you, you, you, oh you
You, you, you, you let me do you
'Cause tonight baby, I wanna get freaky with you

Let me lick you up and down 'til you say stop
Let me play with your body baby make you real hot
Let me do all the things you want me to do
'Cause tonight baby I wanna get freaky with you

Let me lick you up and down 'til you say stop
Let me play with your body baby make you real hot
Let me do all the things you want me to do
'Cause tonight baby I wanna get freaky with you

Let me lick you up and down 'til you say stop
Let me play with your body baby make you real hot
Let me do all the things you want me to do
'Cause tonight baby I wanna get freaky with you"
36,US3,Cantaloop (Flip Fantasia),1993,"Ladies and Gentlemen
As you know we have something special down here
At Bird Land this evening
A recording for Blue Note Records

Yeah, yeah, yeah, what's that?
Yeah, yeah, yeah, funky funky
How 'bout a big hand now?
Wait, wait a minute

Groovy, groovy, jazzy, funky, pounce
Bounce, dance as we dip in the melodic sea
The rhythm keeps flowin', it drips to MC
Sweet sugar, pop sugar, pop rocks it pops ya
Don't stop till the sweet beat drops

I show and prove as a stick in move
Hear the poems recited on top of the groove
Smooth, mind, floating like a butterfly
Notes start to float, subtle like a lullaby
Brace yourself as the beat hits ya, drip trip, flip fantasia

Yeah, yeah, yeah, what's that?
Biggity biggity bop, yeah
Biggity biggity bop, funky, funky

Feel the beat drop, jazz and hip hop
Drippin' in the dome, mix is on the lock
Funk and fusion, a fly illusion
Keeps ya coastin' on the river we cruisin'

Up, down, 'round and 'round, found the found
But nevertheless ya gots to get down
Finesse freak through the beat so unique
Ya move your feet, the sweat from the heat

Back to the fact I'm the mack and I know that
The way I kick the rhymes, some would call me a poet
Funky flowin' goin' on with the sweet sound
Caught in the groove in Fantasia I'm found

Many trip the tour upon the rhymes they soar
To an infinite height to the realm of the hardcore
Here we go off I take ya, dip trip, flip fantasia

Yeah, yeah, yeah, what's that?
Biggity biggity bop, yeah
Biggity biggity bop, funky, funky

Yeah, yeah, yeah, what's that?
Biggity biggity bop, yeah
Biggity biggity bop, funky, funky

Jump to the jam boogy woogy jam slam
Bust the dialect I'm the man in command
Come flow with the sounds of the mighty mic masta
Rhyme them on the mic I bring a sucka disasta

Beau coup bucks but I still rock Nike
With the razzle dazzle star I might be
Scribble scrabble on the microphone I babble
As I flip the funky words, into a puzzle

Yes yes yes, on and on as I flex
Get with the flow words manifest
Feel the vibe from here to Asia
Dip trip, flip fantasia

Oh you don't stop, come on, come on
Come on, come on, come on, come on
Give me more of that funky horn
What's that, yeah, funky, funky

Biggity biggity bop
Biggity biggity bop, funky, funky

Yeah, yeah, yeah, what's that?
Biggity biggity bop, yeah
Biggity biggity bop, funky, funky

Yeah, yeah, yeah, what's that?
Yeah, yeah, yeah, funky, funky

Yeah, yeah, yeah, what's that?
Biggity biggity bop, yeah
Biggity biggity bop, funky, funky

Yeah, yeah, yeah, what's that?
Biggity biggity bop, yeah
Biggity biggity bop, funky, funky"
37,Gabrielle,Dreams,1993,"They can come true
They can come true

Move a step closer
You know that I want you
I can tell by your eyes
That you want me too

Just a question of time
I knew we'd be together
And that you'd be mine
I want you here forever

Do you hear what I'm saying
Gotta say how I feel
I can't believe you're here
But I know that you're real

I know what I want
And baby it's you
I can't deny my feelings
Because they are true

Dreams can come true
Look at me babe, I'm with you
You know you gotta have hope
You know you gotta be strong

Dreams can come true
Look at me babe, I'm with you
You know you gotta have hope
You know you gotta be strong

I've seen you sometimes
On your own and in crowds
I knew I had to have you
My hopes didn't let me down

Now you're by my side
And I feel so good
I've nothing to hide
Don't feel that I ever could

Do you hear what I'm saying
Gotta say how I feel
I can't believe you're here
But I know that you're real

I know what I want
And baby it's you
Can't deny my feelings
Because they are true

Dreams can come true
Look at me babe, I'm with you
You know you gotta have hope
You know you gotta be strong

Dreams can come true
Look at me babe, I'm with you
You know you gotta have hope
You know you gotta be strong

I'm not making plans for tomorrow
Let's live for tonight
I know I want you baby
So hold me so tight
Put your arms around me
You make me feel so safe
Then you whisper in my ear
That you're here to stay
Dreams can come true
Look at me babe, I'm with you
You know you gotta have hope
You know you gotta be strong"
38,Janet Jackson,If,1993,"Sittin' over here, starin' in your face
With lust in my eyes, sure don't give a damn
And ya don't know that I've been dreamin'
Of ya in my fantasy

Never once you looked at me
Don't even realize that I'm wantin' you to fulfill my needs
Think what you want, let your mind free
Run free to a place no one dares to

How many nights I've laid in bed
Excited over you
I've closed my eyes and thought of us
A hundred different ways

I've gotten there so many times
I wonder how 'bout you
Day and night, night and day
All I've got to say is

If I was your girl, oh, the things I'd do to you
I'd make you call out my name, I'd ask who it belongs to
If I was your woman, the things I'd do to you
But I'm not, so I can't, then I won't, but if I was your girl

Allow me some time to play with your mind
And you'll get there again and again
Close your eyes and imagine my body undressed
Take your time 'cause we've got all night, ooh

You on the rise as you're touchin' my thighs
And let me know what you like, if you like I'll go
Down, down, down, down, da, down, down
I'll hold you in my hand and maybe

Your smooth and shiny feels so good
Against my lips, sugar
I want you so bad
I can taste your love right now, baby

Day and night, night and day
All I've got to say is

If I was your girl, oh, the things I'd do to you
I'd make you call out my name, I'd ask who it belongs to
If I was your woman, the things I'd do to you
But I'm not, so I can't, then I won't, but if I was your girl

If I was your girl, oh, the things I'd do to you
I'd make you call out my name, I'd ask who it belongs to
If I was your woman, the things I'd do to you
But I'm not, so I can't, then I won't, but if I was your girl

I've laid in bed excited over you
One hundred different ways
I've thought of many, many
All I want to say is

If I was your girl, oh, the things I'd do to you
I'd make you call out my name, I'd ask who it belongs to
If I was your woman, the things I'd do to you
But I'm not, so I can't, then I won't, but if I was your girl

If I was your girl, oh, the things I'd do to you
I'd make you call out my name, I'd ask who it belongs to
If I was your woman, the things I'd do to you
But I'm not, so I can't, then I won't, but if I was your girl

If I was your girl, oh, the things I'd do to you
I'd make you call out my name, I'd ask who it belongs to
If I was your woman, the things I'd do to you
But I'm not"
39,Aerosmith,Livin' On the Edge,1993,"There's somethin' wrong with the world today
I don't know what it is
Something's wrong with our eyes

We're seeing things in a different way
And God knows it ain't His
It sure ain't no surprise

We're livin' on the edge
We're livin' on the edge
We're livin' on the edge
We're livin' on the edge

There's somethin' wrong with the world today
The light bulb's gettin' dim
There's meltdown in the sky

If you can judge a wise man
By the color of his skin
Then mister you're a better man that I

We're livin' on the edge
You can't help yourself from fallin'
Livin' on the edge
You can't help yourself at all
Livin' on the edge
You can't stop yourself from fallin'
Livin' on the edge

Tell me what you think about your sit-u-a-tion
Complication - aggravation
Is getting to you

If chicken little tells you that the sky is fallin'
Even if it wasn't would you still come crawlin'
Back again?
I bet you would my friend
Again & again & again & again & again

Tell me what you think about your sit-u-a-tion
Complication - aggravation
Is getting to you

If chicken little tells you that the sky is fallin'
Even if it was would would you still come crawlin'
Back again?
I bet you would my friend
Again & again & again & again

There's something right with the world today
And everybody knows it's wrong
But we can tell 'em no or we could let it go
But I would rather be a hanging on

Livin' On the Edge
You can't help yourself from fallin'
Livin' On the Edge
You can't help yourself at all
Livin' On the Edge
You can't stop yourself from fallin'
Livin' On the Edge
Livin' On the Edge
Livin' On the Edge
Livin' On the Edge
Yeah, yeah, yeah, yeah, yeah, yeah, yeah

Livin' On the Edge
You can't help yourself from fallin'
Livin' On the Edge
You can't help yourself at all
Livin' on the edge
You can't stop yourself from fallin'
Livin' on the edge
Livin' on the edge
You can't help yourself
You can't help yourself
Livin' On the Edge
You can't help yourself at all
Livin' On the Edge
You can't help yourself
You can't help yourself
Livin' On the Edge
You can't help yourself
You can't help yourself
Livin' On the Edge
You can't help yourself from fallin'
Livin' On the Edge
Yeah, yeah, yeah, yeah, yeah, yeah
Yeah, you got to that now"
40,Tina Turner,I Don't Wanna Fight,1993,"There's a pale moon in the sky
The kind you make your wishes on
Oh, like the light in your eyes
The one I built my dreams upon
It's not there any longer
Something happened somewhere and we both know why
But me, I'm getting stronger
We must stop pretending, I can't live this life

I don't care who's wrong or right
I don't really wanna fight no more
(Too much talking babe)
Let's sleep on it tonight
I don't really wanna fight no more
(This is time for letting go)

I hear a whisper in the air
It simply doesn't bother me
Can't you see that I don't care
Or are you looking right through me?
It seems to me that lately
(Seems to me that lately)
You look at me the wrong way and I start to cry
Could it be that maybe
(Could it be that maybe)
This crazy situation is the reason why

I don't care who's wrong or right
I don't really wanna fight no more
(Too much talking babe)
Let's sleep on it tonight
I don't really wanna fight no more
(Tired of all these games)
But baby don't you know
That I don't wanna hurt no more
(And it's time, I'm walking babe)
Don't care now who's to blame
I don't really wanna fight no more
(This is time for letting go)

Hanging on to the past
It only stands in our way
We had to grow for our love to last
But we just grew apart
No, I don't wanna hurt no more

But baby don't you know
No I don't wanna hurt no more
(Too much talking babe)
So let's sleep on it tonight
I don't really wanna fight no more
(This is time for letting go)
No, I don't wanna hurt no more
(Too much talking babe)
Don't care now who's to blame
I don't really wanna fight no more"
41,Depeche Mode,I Feel You,1993,"I feel you, your sun it shines
I feel you within my mind
You take me there, you take me where
The kingdom comes, you take me to
And lead me through Babylon

This is the morning of our love
It's just the dawning of our love

I feel you, your heart it sings
I feel you the joy it brings
Where heaven waits those golden gates
And back again, you take me to
And lead me through oblivion

This is the morning of our love
It's just the dawning of our love

I feel you, your precious soul
And I am whole
I feel you, your rising sun
My kingdom comes

I feel you, each move you make
I feel you, each breath you take
Where angels sing and spread their wings
My love's on high, you take me home
To glory's throne by and by

This is the morning of our love
It's just the dawning of our love

This is the morning of our love
It's just the dawning of our love"
42,Lenny Kravitz,Are You Gonna Go My Way?,1993,"I was born long ago
I am the chosen, I'm the one
I have come to save the day
And I won't leave until I'm done

So, that's why you've got to try
You got to breath and have some fun
Though I'm not paid, I play this game
And I won't stop until I'm done

But what I really want to know is
Are you gonna go my way ?
And I got to
Got to know

I don't know why we always cry
This we must leave and get undone
We must engage and rearrange
And turn this planet back to one


So, tell me why we got to die
And kill each other one by one
We've got to hurt and rub a dub
We've got to dance and be in love

But what I really want to know is
Are you gonna go my way ?
And I got to
Got to know

Are you gonna go my way ?
'Cause baby I got to know, yeah"
43,Haddaway,Life,1993,"Haddaway
Miscellaneous
Life
Life 
Life will never be the same 

Time is getting cold 
What is going on ? 
What is on your mind 
Are your feelings gone ? 

Need to see it clear 
Where do we go ? 
Why are you doing things, 
All the things you do ? 


Life will never be the same 
Life is changing 
Life will never be the same 
Life is changing 
Everybody needs somebody to love, to love 
Everybody needs somebody to love, to love 


In the name of love 
You should draw the line 
Got to feel secure 
That you're still mine 

Life will never be the same"
